Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510
0.6900826446280992,0.0,0.0,0.0,0.36716077537058156,0.6000000000000001,0.3672032193158954,0.2884245257080011,0.4176470588235294,0.28857974765448074,0.2772559066325078,0.7142857142857142,0.2772151898734177,0.5599999999999999,0.1,0.5592592592592592,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.38842975206611574,0.0,0.0,0.0,0.44640820980615736,0.55,0.4463447350771295,0.680780863348914,0.4411764705882353,0.6810093820769978,0.4230002846569884,0.6165413533834585,0.4227848101265823,0.6150000000000001,0.25,0.6148148148148147,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2520661157024794,0.0,0.0,0.0,0.34407069555302167,0.4375,0.3440643863179075,0.8446521858674731,0.44705882352941173,0.8447104496926561,0.4534585824081981,0.4962406015037593,0.45379746835443047,0.655,0.30000000000000004,0.6555555555555556,0.4444444444444444,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.34710743801652894,0.0,1.0,0.54,0.5598631698973775,0.86875,0.5598591549295775,0.7723398405279076,0.5294117647058824,0.7725655127790358,0.12980358667805292,0.31578947368421045,0.12974683544303794,0.6900000000000001,0.2,0.6907407407407407,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.38016528925619836,0.0,0.0,0.0,0.5436145952109463,0.7125,0.5435949027498324,0.5999450096233159,0.6529411764705882,0.6001294079585895,0.2445203529746655,0.6616541353383458,0.24430379746835446,0.405,0.15000000000000002,0.4055555555555555,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.30991735537190085,0.0,1.0,0.66,0.540763968072976,0.41250000000000003,0.5407444668008049,0.5850976079186143,0.38235294117647056,0.5852474927208023,0.34728152576145743,0.5639097744360901,0.34746835443037977,0.5,0.25,0.5,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.2975206611570248,0.0,0.0,0.0,0.6396807297605474,0.5625,0.6396713615023475,0.43854825405554027,0.5176470588235293,0.43869297961824655,0.42442356959863364,0.3082706766917293,0.4246835443037975,0.65,0.1,0.6499999999999999,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.6033057851239669,0.0,0.0,0.0,0.44213226909920184,0.7312500000000001,0.4421529175050302,0.6590596645587022,0.5470588235294117,0.6590100291167907,0.4699686877312838,0.7518796992481203,0.4702531645569621,0.53,0.2,0.5296296296296296,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3140495867768595,0.0,0.0,0.0,0.17787913340935005,0.55625,0.17790073775989268,0.46714324993126205,0.711764705882353,0.4671627305079262,0.47224594363791633,0.23308270676691728,0.4721518987341773,0.28500000000000003,0.30000000000000004,0.28518518518518515,0.5555555555555556,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5330578512396694,0.0,0.0,0.0,0.5216647662485747,0.7000000000000001,0.5216297786720322,0.20043992301347266,0.5823529411764706,0.20058233581365256,0.3931113008824367,0.3383458646616541,0.3930379746835443,0.47500000000000003,0.9500000000000001,0.47592592592592586,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5413223140495868,0.0,0.0,0.0,0.23118586088939566,0.5375,0.2312206572769953,0.6741820181468243,0.4235294117647059,0.6742154642510515,0.5502419584400796,0.6165413533834585,0.5506329113924051,0.515,0.1,0.5148148148148147,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.7148760330578513,0.0,0.0,0.0,0.3543329532497149,0.47500000000000003,0.35429242119382964,0.7618916689579325,0.6588235294117647,0.7618893561954061,0.5892399658411613,0.6165413533834585,0.589240506329114,0.775,0.25,0.7759259259259259,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.23140495867768596,0.0,1.0,0.78,0.6071835803876853,0.71875,0.6071428571428572,0.5254330492163871,0.6588235294117647,0.5253963118731801,0.3956732137773982,0.6165413533834585,0.39556962025316467,0.47500000000000003,0.15000000000000002,0.47592592592592586,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.2190082644628099,0.0,0.0,0.0,0.3828392246294185,0.45625000000000004,0.3827967806841046,0.42755017871872425,0.5882352941176471,0.427693303138143,0.16623968118417304,0.2631578947368421,0.16582278481012658,0.735,0.2,0.7351851851851852,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.07851239669421488,0.0,0.0,0.0,0.5416191562143672,0.68125,0.5415828303152247,0.7099257629914765,0.49411764705882355,0.7101261727596248,0.3922573299174495,0.518796992481203,0.3924050632911392,0.315,0.30000000000000004,0.31481481481481477,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5826446280991736,0.0,0.0,0.0,0.24173318129988597,0.59375,0.24178403755868547,0.3758592246356887,0.37058823529411766,0.3759301197023617,0.5886706518645032,0.8646616541353382,0.5886075949367089,0.71,0.30000000000000004,0.7092592592592593,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3057851239669422,0.0,0.0,0.0,0.6445267958950969,0.65625,0.6445338698859826,0.5540280450921089,0.6294117647058823,0.5541895826593335,0.5764304013663535,0.48872180451127817,0.5765822784810127,0.515,0.25,0.5148148148148147,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.706611570247934,0.0,0.0,0.0,0.6043329532497149,0.7562500000000001,0.6042924211938296,0.08578498762716524,0.6764705882352942,0.08573277256551277,0.7105038428693424,0.3383458646616541,0.7107594936708861,0.63,0.5,0.6296296296296295,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.045454545454545456,0.0,0.0,0.0,0.7115165336374002,0.7375,0.7114352783366868,0.6939785537530933,0.7,0.693950177935943,0.6732137773982351,0.42857142857142855,0.6734177215189874,0.5900000000000001,0.15000000000000002,0.5907407407407407,0.1111111111111111,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.23140495867768596,0.0,1.0,0.5,0.5039908779931586,0.5875,0.5040241448692153,0.5361561726697828,0.4411764705882353,0.5363959883532837,0.4833475661827498,0.6240601503759398,0.4835443037974684,0.41500000000000004,0.2,0.41481481481481486,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.29338842975206614,0.0,1.0,0.74,0.6271379703534777,0.5,0.6270959087860496,0.5974704426725324,0.6,0.5975412487868004,0.3105607742670083,0.28571428571428564,0.3107594936708861,0.735,0.30000000000000004,0.7351851851851852,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.31818181818181823,0.0,0.0,0.0,0.37286202964652226,0.4,0.37290409121395035,0.615067363211438,0.6823529411764706,0.6150113231963766,0.5240535155138059,0.5639097744360901,0.5240506329113924,0.5,0.25,0.5,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5578512396694215,1.0,1.0,0.66,0.5812428734321551,0.6625000000000001,0.5811535881958417,0.515809733296673,0.5823529411764706,0.5160142348754448,0.16510105323085683,0.5563909774436089,0.16518987341772157,0.525,0.30000000000000004,0.5259259259259259,0.3333333333333333,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6115702479338844,0.0,0.0,0.0,0.40022805017103763,0.5875,0.4002347417840376,0.7473192191366511,0.5411764705882353,0.7473309608540926,0.4116140051238258,0.5639097744360901,0.4113924050632912,0.555,0.45,0.5555555555555556,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.40082644628099173,0.0,0.0,0.0,0.3600342075256556,0.6375000000000001,0.35999329309188466,0.4586197415452296,0.5,0.45875121319961176,0.41019072018218056,0.7669172932330826,0.410126582278481,0.47000000000000003,0.1,0.4703703703703703,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5537190082644629,1.0,1.0,0.8200000000000001,0.49344355758266817,0.53125,0.4934607645875252,0.5606268902941985,0.6294117647058823,0.5606599805888062,0.22345573583831485,0.3383458646616541,0.22341772151898737,0.73,0.75,0.7296296296296296,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.13636363636363635,0.0,0.0,0.0,0.3557582668187001,0.5125000000000001,0.35580147551978536,0.7759142150123728,0.5764705882352941,0.7761242316402458,0.762311414745232,0.3383458646616541,0.7626582278481013,0.5,0.2,0.5,0.2222222222222222,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.6570247933884298,0.0,0.0,0.0,0.24458380843785632,0.48125,0.24463447350771295,0.4544954632939236,0.6470588235294118,0.4545454545454546,0.38371762026757755,0.44360902255639095,0.3835443037974684,0.45999999999999996,0.2,0.45925925925925926,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2603305785123967,0.0,0.0,0.0,0.43899657924743446,0.41875,0.43896713615023475,0.6208413527632665,0.6941176470588235,0.620834681332902,0.6307998861372046,0.39849624060150374,0.6310126582278481,0.17500000000000002,0.15000000000000002,0.1759259259259259,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.23966942148760334,0.0,1.0,0.56,0.34464082098061577,0.6062500000000001,0.34456740442655936,0.585647511685455,0.5411764705882353,0.5858945325137496,0.3398804440649018,0.6240601503759398,0.339873417721519,0.42500000000000004,0.25,0.4259259259259259,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5826446280991736,0.0,0.0,0.0,0.5330672748004561,0.83125,0.5330315224681422,0.3700852350838603,0.43529411764705883,0.3701067615658363,0.565044121833191,0.7067669172932329,0.5651898734177216,0.37000000000000005,0.25,0.37037037037037035,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.39669421487603307,0.0,1.0,0.48,0.37970353477765106,0.84375,0.37961099932930925,0.5971954907891118,0.3411764705882353,0.5972177288903268,0.07657272986051804,0.34586466165413526,0.07658227848101266,0.55,0.15000000000000002,0.55,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.21074380165289258,0.0,0.0,0.0,0.5470353477765109,0.675,0.5469483568075117,0.7418201814682431,0.5647058823529412,0.7418311226140407,0.5496726444634216,0.4060150375939849,0.55,0.39,0.25,0.3907407407407407,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.243801652892562,0.0,0.0,0.0,0.62884834663626,0.35625,0.6287726358148894,0.5804234259004674,0.6764705882352942,0.5803946942736978,0.5844007970395673,0.7218045112781954,0.5848101265822786,0.34,0.15000000000000002,0.34074074074074073,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.3925619834710744,0.0,0.0,0.0,0.4566704675028506,0.7312500000000001,0.4565727699530517,0.7354962881495738,0.3941176470588235,0.7356842445810416,0.5260461144321092,0.2631578947368421,0.5259493670886076,0.4650000000000001,0.25,0.46481481481481474,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.3553719008264463,0.0,0.0,0.0,0.4304446978335234,0.51875,0.4304158283031523,0.6040692878746219,0.6823529411764706,0.6040116467162732,0.45602049530315975,0.7067669172932329,0.4563291139240506,0.485,0.15000000000000002,0.48518518518518516,0.5555555555555556,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3305785123966942,0.0,0.0,0.0,0.500285062713797,0.41875,0.500335345405768,0.6854550453670608,0.5,0.6855386606276287,0.6447480785653287,0.48872180451127817,0.6449367088607596,0.51,0.15000000000000002,0.5092592592592592,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.578512396694215,0.0,0.0,0.0,0.3617445838084379,0.6125,0.36167002012072436,0.4949133901567226,0.36470588235294116,0.49498544160465874,0.2764019356675207,0.7142857142857142,0.2765822784810127,0.4,0.1,0.4,0.1111111111111111,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.49586776859504134,0.0,1.0,0.6,0.5655644241733182,0.80625,0.5655600268276324,0.20703876821556227,0.45294117647058824,0.20705273374312522,0.3914033589524623,0.33082706766917297,0.3911392405063292,0.29,0.15000000000000002,0.29074074074074074,0.3333333333333333,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5123966942148761,0.0,0.0,0.0,0.6536488027366021,0.64375,0.653588195841717,0.48776464118779217,0.7411764705882353,0.4878680038822388,0.41446057500711647,0.4661654135338345,0.41455696202531644,0.6000000000000001,0.4,0.6,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7148760330578513,0.0,0.0,0.0,0.5476054732041049,0.6062500000000001,0.5476190476190476,0.46714324993126205,0.5529411764705883,0.4671627305079262,0.349843438656419,0.15789473684210525,0.35000000000000003,0.5700000000000001,0.2,0.5703703703703703,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.47520661157024796,0.0,1.0,0.68,0.765678449258837,0.51875,0.7655935613682092,0.48996425625515533,0.8352941176470589,0.4901326431575542,0.34898946769143185,0.5488721804511278,0.34873417721518996,0.58,0.15000000000000002,0.5796296296296296,0.2222222222222222,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6115702479338844,0.0,1.0,0.56,0.5151083238312428,0.5750000000000001,0.5150905432595574,0.516359637063514,0.3764705882352941,0.5163377547719185,0.6313692001138628,0.15037593984962405,0.6316455696202532,0.63,0.15000000000000002,0.6296296296296295,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.15289256198347106,0.0,0.0,0.0,0.37400228050171036,0.6125,0.37391012743125424,0.44789661809183395,0.5705882352941176,0.4480750566159819,0.3282095075434102,0.5488721804511278,0.32784810126582287,0.41,0.30000000000000004,0.4092592592592592,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.16115702479338845,0.0,1.0,0.8200000000000001,0.4221778791334094,0.4625,0.4221998658618377,0.46604344239758044,0.5176470588235293,0.46619217081850534,0.4850555081127242,0.518796992481203,0.4848101265822786,0.31000000000000005,0.25,0.30925925925925923,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
